elapsed time,receive time,header.stamp,topic,value
3.556109562,1683328510.828941348,,/commands/motor/speed.data,48750
3.6085877330000002,1683328510.881419519,,/commands/motor/speed.data,48750
3.6596189199999998,1683328510.932450706,,/commands/motor/speed.data,48750
3.7124774460000003,1683328510.985309232,,/commands/motor/speed.data,48750
3.76394998,1683328511.036781766,,/commands/motor/speed.data,48750
3.813113348,1683328511.085945134,,/commands/motor/speed.data,48750
3.867148936,1683328511.139980722,,/commands/motor/speed.data,48750
3.916959444,1683328511.189791230,,/commands/motor/speed.data,48750
3.968301641,1683328511.241133427,,/commands/motor/speed.data,48750
4.03664058,1683328511.309472366,,/commands/motor/speed.data,-21683.084964752197
4.056458939,1683328511.329290725,,/commands/motor/speed.data,-19050.943851470947
4.077558778,1683328511.350390564,,/commands/motor/speed.data,-12520.870864391327
4.09729224,1683328511.370124026,,/commands/motor/speed.data,-5945.418477058411
4.112073225,1683328511.384905011,,/commands/motor/speed.data,2564.6214187145233
4.142687617,1683328511.415519403,,/commands/motor/speed.data,11865.309476852417
4.155489038,1683328511.428320824,,/commands/motor/speed.data,17942.19195842743
4.171651951,1683328511.444483737,,/commands/motor/speed.data,23996.65117263794
4.192309196,1683328511.465140982,,/commands/motor/speed.data,31762.54391670227
4.215957274,1683328511.488789060,,/commands/motor/speed.data,37656.62670135498
4.227587776,1683328511.500419562,,/commands/motor/speed.data,43970.58606147766
4.257830934,1683328511.530662720,,/commands/motor/speed.data,51995.025873184204
4.276731111,1683328511.549562897,,/commands/motor/speed.data,58190.52457809448
4.296828192,1683328511.569659978,,/commands/motor/speed.data,64295.103549957275
4.314098984,1683328511.586930770,,/commands/motor/speed.data,70909.68132019043
4.332111156,1683328511.604942942,,/commands/motor/speed.data,78701.491355896
4.355972196,1683328511.628803982,,/commands/motor/speed.data,85383.9898109436
4.375187127,1683328511.648018913,,/commands/motor/speed.data,91412.84465789795
4.395001711,1683328511.667833497,,/commands/motor/speed.data,100058.12644958496
4.404890314,1683328511.677722100,,/commands/motor/speed.data,0
4.407936892,1683328511.680768678,,/commands/motor/speed.data,0
4.469316525,1683328511.742148311,,/commands/motor/speed.data,0
4.518953144,1683328511.791784930,,/commands/motor/speed.data,0
