elapsed time,receive time,header.stamp,topic,value
3.106706249,1683484690.779700862,,/commands/motor/speed.data,7500
3.1594514240000002,1683484690.832446037,,/commands/motor/speed.data,7500
3.210895688,1683484690.883890301,,/commands/motor/speed.data,7500
3.262666867,1683484690.935661480,,/commands/motor/speed.data,7500
3.31765338,1683484690.990647993,,/commands/motor/speed.data,7500
3.3655860840000003,1683484691.038580697,,/commands/motor/speed.data,7500
3.417118,1683484691.090112613,,/commands/motor/speed.data,7500
3.469307395,1683484691.142302008,,/commands/motor/speed.data,7500
3.521135954,1683484691.194130567,,/commands/motor/speed.data,7500
3.570963338,1683484691.243957951,,/commands/motor/speed.data,7500
3.622759576,1683484691.295754189,,/commands/motor/speed.data,7500
3.6750483650000003,1683484691.348042978,,/commands/motor/speed.data,7500
3.726920061,1683484691.399914674,,/commands/motor/speed.data,7500
3.778158341,1683484691.451152954,,/commands/motor/speed.data,26250
3.828628196,1683484691.501622809,,/commands/motor/speed.data,26250
3.879827852,1683484691.552822465,,/commands/motor/speed.data,26250
3.9340186150000003,1683484691.607013228,,/commands/motor/speed.data,26250
3.979095349,1683484691.652089962,,/commands/motor/speed.data,26250
4.029061966,1683484691.702056579,,/commands/motor/speed.data,26250
4.079597006,1683484691.752591619,,/commands/motor/speed.data,26250
4.130240175,1683484691.803234788,,/commands/motor/speed.data,26250
4.187391358,1683484691.860385971,,/commands/motor/speed.data,26250
4.239981142,1683484691.912975755,,/commands/motor/speed.data,26250
4.290143313,1683484691.963137926,,/commands/motor/speed.data,26250
4.342172388,1683484692.015167001,,/commands/motor/speed.data,26250
4.393558065,1683484692.066552678,,/commands/motor/speed.data,26250
4.445219105,1683484692.118213718,,/commands/motor/speed.data,26250
4.497211286,1683484692.170205899,,/commands/motor/speed.data,26250
4.547361972,1683484692.220356585,,/commands/motor/speed.data,48750
4.599466058,1683484692.272460671,,/commands/motor/speed.data,48750
4.6512335,1683484692.324228113,,/commands/motor/speed.data,48750
4.702956141,1683484692.375950754,,/commands/motor/speed.data,48750
4.753535728,1683484692.426530341,,/commands/motor/speed.data,48750
4.804561209,1683484692.477555822,,/commands/motor/speed.data,48750
4.8562010650000005,1683484692.529195678,,/commands/motor/speed.data,48750
4.907602199,1683484692.580596812,,/commands/motor/speed.data,48750
4.959103589,1683484692.632098202,,/commands/motor/speed.data,48750
5.010800022,1683484692.683794635,,/commands/motor/speed.data,48750
5.062703817,1683484692.735698430,,/commands/motor/speed.data,48750
5.115590569,1683484692.788585182,,/commands/motor/speed.data,48750
5.16615134,1683484692.839145953,,/commands/motor/speed.data,48750
5.218243489,1683484692.891238102,,/commands/motor/speed.data,48750
5.269901746,1683484692.942896359,,/commands/motor/speed.data,48750
5.320146577,1683484692.993141190,,/commands/motor/speed.data,48750
5.372574894,1683484693.045569507,,/commands/motor/speed.data,48750
